user_id,is_anomalous_gt,if_score,lof_score,trans_score,ensemble_score,calibrated_score,alert_tier,if_flagged,lof_flagged,trans_flagged,ensemble_flagged,shap_top1_feature,shap_top1_value,shap_top2_feature,shap_top2_value,shap_top3_feature,shap_top3_value,trans_top1_feature,trans_top1_err,trans_top2_feature,trans_top2_err,trans_top3_feature,trans_top3_err,llm_risk_summary,collusion_risk_score,login_risk_score,financial_risk_score,trading_risk_score,network_risk_score,composite_risk_score
U0483,0,0.074794,0.0,0.006624,0.231517,0.05386,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,0.778827,daily_withdrawal_amt,0.720592,daily_unique_ips,0.59305,,0.73,0.1688769585276154,0.1459237781651168,0.1923698692175386,0.0233955364968817,0.1289944076520361
U0484,0,0.176907,0.0,0.006624,0.26884,0.135763,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_deposit_amt,34.917424,daily_withdrawal_amt,3.456196,daily_login_count,1.249757,,0.56,0.0612139417811792,0.2077802084973108,0.1835259117009676,0.0291310727601286,0.1212338794129369
U0485,0,0.060224,0.0,0.006624,0.226498,0.042965,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,2.299169,daily_session_count,1.284926,daily_unique_ips,0.650803,,0.6000000000000001,0.1769075109228963,0.1383479549583382,0.1762365030001858,0.0327708381190704,0.1263039110033414
U0486,0,0.053724,0.0,0.006624,0.224283,0.038168,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_trade_count,0.715243,daily_login_count,0.61105,daily_session_count,0.552212,,0.5700000000000001,0.11767378596824,0.1162874592939669,0.1992381200402676,0.0284133290195395,0.1180876540132899
U0487,0,0.354033,0.0,0.006624,0.341886,0.300527,LOW,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_deposit_amt,1.827021,daily_session_count,0.973207,daily_login_count,0.945812,,0.06,0.11303254910141,0.1206106527730671,0.0960513676691282,0.0,0.0752831191982878
U0488,0,0.399352,1.0,0.002011,0.273143,0.145305,LOW,1,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.524011,daily_unique_ips,0.242274,daily_session_count,0.139506,,0.25,0.0921891662887981,0.1828807518053077,0.2837669821503475,0.0061701062896278,0.1483211972677935
U0489,0,0.383501,0.1439,0.006624,0.341459,0.299546,LOW,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.978198,daily_session_count,0.522294,daily_unique_ips,0.367482,,0.55,0.1435853141571818,0.0471601453974332,0.1714631484944229,0.0218095558232727,0.0977878489913142
U0490,0,0.441584,0.0,0.006624,0.381292,0.391804,MEDIUM,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_unique_ips,0.660895,daily_session_count,0.485,daily_pnl,0.122909,,0.35,0.1447733690439555,0.283857142828356,0.1726792385751002,0.0136177441433716,0.1424162733256341
U0491,0,0.160705,0.0,0.006624,0.262671,0.122118,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_pnl,2.394561,daily_session_count,1.469403,daily_login_count,0.793416,,0.79,0.1146992784910595,0.029120568622018,0.1753552758838793,0.0374386271332006,0.0951830198563497
U0492,0,0.018313,0.0,0.006624,0.212491,0.012714,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.621789,daily_login_count,0.637852,daily_trade_count,0.54477,,0.67,0.0765946252343053,0.2121932909495869,0.1625202026427359,0.0412478640332386,0.1213591724476108
U0493,1,0.424525,0.0,0.790228,0.353599,0.327485,LOW,1,1,1,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_failed_login_count,71.859526,daily_unique_ips,44.615421,daily_session_count,1.342732,,0.8200000000000001,0.840950077315131,0.1758665862369836,0.1519914293330279,0.0436066462842266,0.2438537824171846
U0494,0,0.094201,0.0,0.006624,0.238323,0.068678,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,2.453392,daily_session_count,0.697673,daily_pnl,0.311991,,0.79,0.0764621060566229,0.2250176166810075,0.2056554877933423,0.0304552312202908,0.1350312978410884
U0495,0,0.048268,0.0,0.006624,0.222436,0.034171,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_pnl,0.5144,daily_session_count,0.400764,daily_unique_ips,0.391383,,0.54,0.1325091436177347,0.0858604845189797,0.184646583715184,0.0191862113461947,0.1070804689920553
U0496,0,0.066195,0.0,0.006624,0.228545,0.047406,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,0.726619,daily_session_count,0.640915,daily_trade_count,0.345588,,0.7100000000000001,0.1270871342538933,0.0876247664266714,0.1861270402939961,0.0263240650137861,0.1091010998125954
U0497,1,0.373631,0.0,0.006624,0.350542,0.320434,LOW,1,1,0,1,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_withdrawal_amt,5.49446,daily_deposit_amt,1.507103,daily_trade_count,0.872615,,0.79,0.180917397274059,0.0840606959401176,0.1745541456562734,0.963888931948941,0.3923532529456642
U0498,0,0.173135,0.0,0.006624,0.267396,0.132564,LOW,0,0,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_unique_ips,0.728588,daily_session_count,0.570363,daily_pnl,0.363628,,0.5,0.1225236603328168,0.1254087842375087,0.2133382004755597,0.01451186881497,0.1212907047097534
U0499,0,0.204735,0.0,0.006624,0.279646,0.159768,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_login_count,1.065326,daily_session_count,0.814859,daily_unique_ips,0.216455,,0.8799999999999999,0.0374296515685381,0.3739488688780118,0.1943909249058968,0.0393558850631365,0.15638266332282
U0500,1,0.139812,0.0,0.006624,0.254852,0.104884,LOW,0,1,0,0,delta_volume,0.0,pnl_std,0.0,mean_volume,0.0,daily_session_count,1.29929,daily_login_count,1.059556,daily_trade_count,0.790792,,0.76,0.1915141556861735,0.2335945761694307,0.2115210152381821,0.0446166535046243,0.1628109362525209
